departamento,cultivo,anio,periodo,area_sembrada,area_cosechada,produccion,rendimiento
antioquia,aji,2020,B,2.1,2.1,6.76,3.2190476190476187
antioquia,aji,2021,A,47.0,47.0,133.8,2.846808510638298
antioquia,aji,2021,B,2.12,2.12,7.08,3.339622641509434
antioquia,aji,2022,A,49.48,48.48,140.14,2.8906765676567656
antioquia,aji,2022,B,5.45,5.45,19.9,3.6513761467889903
antioquia,aji,2023,A,51.9,48.9,124.24,2.540695296523517
antioquia,aji,2023,B,5.5,5.5,21.5,3.909090909090909
antioquia,aji,2024,A,28.5,19.5,67.8,3.4769230769230766
antioquia,aji,2024,B,12.03,14.03,167.81,11.9607982893799
antioquia,ajo,2006,B,3.0,3.0,21.0,7.0
antioquia,ajo,2007,A,2.0,2.0,14.0,7.0
antioquia,ajo,2007,B,3.0,3.0,21.0,7.0
antioquia,ajo,2008,A,4.0,4.0,28.0,7.0
antioquia,ajo,2008,B,4.0,4.0,28.0,7.0
antioquia,ajo,2009,A,4.0,4.0,16.0,4.0
antioquia,ajo,2009,B,4.0,4.0,24.0,6.0
antioquia,ajo,2010,A,4.0,2.0,10.0,5.0
antioquia,ajo,2010,B,4.0,3.0,19.0,6.333333333333333
antioquia,ajo,2011,A,4.0,4.0,16.0,4.0
antioquia,ajo,2011,B,4.0,3.0,18.0,6.0
antioquia,ajo,2012,A,4.0,4.0,16.0,4.0
antioquia,ajo,2012,B,4.0,3.0,18.0,6.0
antioquia,ajo,2013,A,4.0,4.0,16.0,4.0
antioquia,ajo,2013,B,4.0,3.0,18.0,6.0
antioquia,ajo,2014,A,4.0,4.0,16.0,4.0
antioquia,ajo,2014,B,4.0,4.0,16.0,4.0
antioquia,ajo,2015,A,1.0,1.0,4.0,4.0
antioquia,ajo,2015,B,4.0,2.0,8.0,4.0
antioquia,ajo,2016,A,1.0,1.0,4.0,4.0
antioquia,ajo,2016,B,4.0,3.0,12.0,4.0
antioquia,ajo,2017,A,4.0,3.0,12.0,4.0
antioquia,ajo,2017,B,4.0,3.0,12.0,4.0
antioquia,ajo,2018,A,4.0,4.0,16.0,4.0
antioquia,ajo,2019,A,3.0,3.0,12.0,4.0
antioquia,ajo,2019,B,3.0,3.0,12.0,4.0
antioquia,ajo,2020,A,2.0,2.0,8.0,4.0
antioquia,ajo,2020,B,2.0,2.0,8.0,4.0
antioquia,ajo,2021,A,2.0,2.0,8.0,4.0
antioquia,ajo,2021,B,2.0,2.0,8.0,4.0
antioquia,ajo,2022,A,2.0,2.0,20.0,10.0
antioquia,ajo,2022,B,2.0,2.0,20.0,10.0
antioquia,ajo,2023,A,2.0,2.0,16.0,8.0
antioquia,ajo,2023,B,2.0,2.0,16.0,8.0
antioquia,ajo,2024,A,2.0,1.5,9.0,6.0
antioquia,ajo,2024,B,2.0,1.8,10.8,6.0
antioquia,algodon,2006,B,182.0,178.0,237.0,1.3314606741573034
antioquia,algodon,2007,B,58.0,58.0,57.0,0.9827586206896551
antioquia,algodon,2008,B,47.0,47.0,76.0,1.6170212765957446
antioquia,algodon,2009,B,29.0,29.0,42.0,1.4482758620689655
antioquia,algodon,2011,B,158.0,158.0,168.0,1.0632911392405062
antioquia,algodon,2013,B,44.0,44.0,66.0,1.5
antioquia,algodon,2014,B,140.0,140.0,168.0,1.2
antioquia,algodon,2015,B,180.0,176.0,214.0,1.2159090909090908
antioquia,algodon,2016,B,80.0,76.0,167.0,2.1973684210526314
antioquia,algodon,2017,B,98.0,98.0,287.0,2.9285714285714284
antioquia,algodon,2019,B,60.0,60.0,150.0,2.5
antioquia,algodon,2020,B,90.0,90.0,225.0,2.5
antioquia,algodon,2021,B,110.0,110.0,275.0,2.5
antioquia,algodon,2022,A,110.0,110.0,275.0,2.5
antioquia,algodon,2022,B,80.0,0.0,0.0,0.0
antioquia,algodon,2023,A,80.0,80.0,200.0,2.5
antioquia,algodon,2023,B,2.0,0.0,0.0,0.0
antioquia,algodon,2024,A,2.0,2.0,5.0,2.5
antioquia,apio,2006,B,46.0,46.0,1010.0,21.956521739130434
antioquia,apio,2007,A,46.0,46.0,1010.0,21.956521739130434
antioquia,apio,2007,B,46.0,46.0,1010.0,21.956521739130434
antioquia,apio,2008,A,46.0,46.0,1010.0,21.956521739130434
antioquia,apio,2008,B,46.0,46.0,1010.0,21.956521739130434
antioquia,apio,2009,A,46.0,46.0,1010.0,21.956521739130434
antioquia,apio,2009,B,46.0,46.0,1010.0,21.956521739130434
antioquia,apio,2010,A,56.0,50.0,1102.0,22.04
antioquia,apio,2010,B,45.0,44.0,960.0,21.818181818181817
antioquia,apio,2011,A,46.0,44.0,956.0,21.727272727272727
antioquia,apio,2011,B,45.0,43.0,950.0,22.093023255813954
antioquia,apio,2012,A,46.0,45.0,945.0,21.0
antioquia,apio,2012,B,45.0,43.0,950.0,22.093023255813954
antioquia,apio,2013,A,41.0,39.0,813.0,20.846153846153847
antioquia,apio,2013,B,40.0,37.0,788.0,21.2972972972973
antioquia,apio,2014,A,41.0,39.0,813.0,20.846153846153847
antioquia,apio,2014,B,41.0,39.0,789.0,20.23076923076923
antioquia,apio,2015,A,32.0,30.0,642.0,21.4
antioquia,apio,2015,B,43.0,36.0,762.0,21.166666666666668
antioquia,apio,2016,A,67.0,67.0,1449.0,21.62686567164179
antioquia,apio,2016,B,76.0,74.0,1586.0,21.43243243243243
antioquia,apio,2017,A,85.0,84.0,1806.0,21.5
antioquia,apio,2017,B,78.0,76.0,1655.0,21.776315789473685
antioquia,apio,2018,A,88.0,88.0,1901.0,21.602272727272727
antioquia,apio,2019,A,62.0,61.0,1306.0,21.40983606557377
antioquia,apio,2019,B,62.0,61.0,1306.0,21.40983606557377
antioquia,apio,2020,A,56.0,55.0,1186.0,21.563636363636363
antioquia,apio,2020,B,55.0,52.0,1120.0,21.53846153846154
antioquia,apio,2021,A,54.0,53.0,1073.0,20.245283018867923
antioquia,apio,2021,B,54.0,53.0,1142.0,21.547169811320753
antioquia,apio,2022,A,56.0,55.0,1114.44,20.262545454545457
antioquia,apio,2022,B,54.0,53.0,1097.0,20.69811320754717
antioquia,apio,2023,A,54.0,52.0,1123.0,21.596153846153847
antioquia,apio,2023,B,52.0,50.0,1076.0,21.52
antioquia,apio,2024,A,46.0,45.7,988.3,21.62582056892779
antioquia,apio,2024,B,50.0,48.6,1049.4,21.592592592592595
antioquia,arracacha,2019,A,32.7,29.7,407.7,13.727272727272727
antioquia,arracacha,2019,B,30.3,25.3,378.3,14.952569169960475
antioquia,arracacha,2020,A,29.5,27.5,405.5,14.745454545454546
antioquia,arracacha,2020,B,30.5,28.5,425.5,14.929824561403509
antioquia,arracacha,2021,A,27.5,25.5,375.5,14.72549019607843
antioquia,arracacha,2021,B,25.0,24.0,336.0,14.0
antioquia,arracacha,2022,A,16.3,27.3,403.0,14.761904761904761
antioquia,arracacha,2022,B,15.0,25.0,375.0,15.0
antioquia,arracacha,2023,A,17.0,16.3,147.7,9.061349693251532
antioquia,arracacha,2023,B,15.5,15.5,140.0,9.03225806451613
antioquia,arracacha,2024,A,2.0,1.5,13.5,9.0
antioquia,arracacha,2024,B,0.5,0.5,5.0,10.0
antioquia,arroz,2006,B,12357.0,11575.0,32243.0,2.7855723542116633
antioquia,arroz,2007,A,10527.0,9705.0,25661.0,2.6441009788768675
antioquia,arroz,2007,B,9137.0,8746.0,23629.0,2.701692202149554
antioquia,arroz,2008,A,11403.0,11026.0,26854.0,2.4355160529657174
antioquia,arroz,2008,B,9917.0,8505.0,23498.0,2.762845385067607
antioquia,arroz,2009,A,12315.0,12028.0,23309.0,1.937894911872298
antioquia,arroz,2009,B,10666.0,10229.0,20526.0,2.0066477661550493
antioquia,arroz,2010,A,15834.0,12246.0,24729.0,2.0193532582067615
antioquia,arroz,2010,B,9290.0,8681.0,18688.0,2.152747379334178
antioquia,arroz,2011,A,9809.0,8752.0,17974.0,2.0537020109689212
antioquia,arroz,2011,B,5422.0,5000.0,11979.0,2.3958
antioquia,arroz,2012,A,9612.0,9314.0,19347.0,2.0771956194975307
antioquia,arroz,2012,B,7525.0,7226.0,15834.0,2.191253805701633
antioquia,arroz,2013,A,10994.0,10713.0,24701.0,2.3057033510687948
antioquia,arroz,2013,B,7762.0,7260.0,17807.0,2.452754820936639
antioquia,arroz,2014,A,10769.0,10089.0,18948.0,1.8780850431162652
antioquia,arroz,2014,B,7562.0,7244.0,15981.0,2.206101601325235
antioquia,arroz,2015,A,13189.0,12532.0,25783.0,2.0573731248005105
antioquia,arroz,2015,B,10070.0,9700.0,21602.0,2.2270103092783504
antioquia,arroz,2016,A,17548.0,16365.0,44204.0,2.701130461350443
antioquia,arroz,2016,B,10144.0,9547.0,22770.0,2.3850424217031527
antioquia,arroz,2017,A,17725.0,15694.0,44061.0,2.807506053268765
antioquia,arroz,2017,B,13284.0,12665.0,31569.0,2.4926174496644293
antioquia,arroz,2018,A,17902.0,17902.0,42757.0,2.38839235839571
antioquia,arroz,2019,A,19235.4,18315.4,57532.759999999995,3.1412232329078256
antioquia,arroz,2019,B,14185.4,13034.4,41464.71,3.1811751979377645
antioquia,arroz,2020,A,19555.8,18846.7,69345.82,3.6794674929828566
antioquia,arroz,2020,B,16891.1,16076.1,54152.09,3.3684842716828083
antioquia,arroz,2021,A,18452.0,17253.21,47631.28,2.7607198892264107
antioquia,arroz,2021,B,16062.48,15080.0,44897.79,2.977307029177719
antioquia,arroz,2022,A,15159.8,10286.5,31383.54,3.0509444417440337
antioquia,arroz,2022,B,13169.720000000001,13453.4,41961.020000000004,3.1189899950941773
antioquia,arroz,2023,A,13351.7,11077.1,34547.22,3.11879643589026
antioquia,arroz,2023,B,15342.7,16590.2,46672.52,2.8132584296753502
antioquia,arroz,2024,A,13961.5,9656.0,28796.22,2.9822100248550125
antioquia,arroz,2024,B,15531.5,15733.3,46211.11,2.937153044815773
antioquia,arveja,2006,B,292.0,292.0,718.0,2.458904109589041
antioquia,arveja,2007,A,257.0,257.0,667.0,2.595330739299611
antioquia,arveja,2007,B,315.0,313.0,751.0,2.3993610223642174
antioquia,arveja,2008,A,343.0,334.0,787.0,2.356287425149701
antioquia,arveja,2008,B,347.0,320.0,764.0,2.3875
antioquia,arveja,2009,A,344.0,338.0,698.0,2.06508875739645
antioquia,arveja,2009,B,360.0,340.0,688.0,2.023529411764706
antioquia,arveja,2010,A,261.0,231.0,517.0,2.238095238095238
antioquia,arveja,2010,B,286.0,253.0,558.0,2.205533596837945
antioquia,arveja,2011,A,154.0,136.0,234.0,1.7205882352941178
antioquia,arveja,2011,B,175.0,161.0,298.0,1.8509316770186335
antioquia,arveja,2012,A,583.0,490.0,1212.0,2.473469387755102
antioquia,arveja,2012,B,441.0,394.0,821.0,2.083756345177665
antioquia,arveja,2013,A,305.0,302.0,525.0,1.7384105960264902
antioquia,arveja,2013,B,494.0,458.0,848.0,1.851528384279476
antioquia,arveja,2014,A,448.0,422.0,761.0,1.8033175355450237
antioquia,arveja,2014,B,420.0,404.0,702.0,1.7376237623762376
antioquia,arveja,2015,A,414.0,383.0,621.0,1.6214099216710183
antioquia,arveja,2015,B,378.0,353.0,571.0,1.6175637393767706
antioquia,arveja,2016,A,395.0,361.0,523.0,1.448753462603878
antioquia,arveja,2016,B,399.0,362.0,497.0,1.37292817679558
antioquia,arveja,2017,A,429.0,400.0,907.0,2.2675
antioquia,arveja,2017,B,415.0,378.0,870.0,2.3015873015873014
antioquia,arveja,2018,A,611.0,611.0,969.0,1.585924713584288
antioquia,arveja,2019,A,408.5,398.0,1001.89,2.5173115577889447
antioquia,arveja,2019,B,479.0,461.6,1329.02,2.8791594454072786
antioquia,arveja,2020,A,539.0,515.1,1313.68,2.5503397398563386
antioquia,arveja,2020,B,520.5,499.5,1246.0500000000002,2.494594594594595
antioquia,arveja,2021,A,539.0,536.9,1685.96,3.14017507915813
antioquia,arveja,2021,B,539.5,507.0,1517.1000000000001,2.992307692307693
antioquia,arveja,2022,A,425.28,417.4,1183.55,2.8355294681360808
antioquia,arveja,2022,B,430.26,414.22,1203.19,2.9047124716334314
antioquia,arveja,2023,A,405.26,391.15,1094.25,2.797520132941327
antioquia,arveja,2023,B,343.03999999999996,330.52,782.78,2.3683286941788695
antioquia,arveja,2024,A,354.68,344.68,784.3100000000001,2.275472902402228
antioquia,arveja,2024,B,314.59000000000003,306.07,722.16,2.3594602541902177
antioquia,berenjena,2017,A,5.0,5.0,60.0,12.0
antioquia,berenjena,2018,A,8.0,8.0,96.0,12.0
antioquia,brocoli,2006,B,75.0,75.0,2025.0,27.0
antioquia,brocoli,2007,A,75.0,75.0,2025.0,27.0
antioquia,brocoli,2007,B,90.0,90.0,2430.0,27.0
antioquia,brocoli,2008,A,90.0,90.0,2430.0,27.0
antioquia,brocoli,2008,B,90.0,90.0,2430.0,27.0
antioquia,brocoli,2009,A,91.0,91.0,2455.0,26.978021978021978
antioquia,brocoli,2009,B,91.0,91.0,2455.0,26.978021978021978
antioquia,brocoli,2010,A,96.0,96.0,2532.0,26.375
antioquia,brocoli,2010,B,96.0,96.0,2532.0,26.375
antioquia,brocoli,2011,A,99.0,98.0,2510.0,25.612244897959183
antioquia,brocoli,2011,B,11.0,10.0,190.0,19.0
antioquia,brocoli,2012,A,96.0,95.0,2502.0,26.33684210526316
antioquia,brocoli,2012,B,12.0,11.0,219.0,19.90909090909091
antioquia,brocoli,2013,A,120.0,119.0,2410.0,20.252100840336134
antioquia,brocoli,2013,B,117.0,102.0,2058.0,20.176470588235293
antioquia,brocoli,2014,A,110.0,108.0,2140.0,19.814814814814813
antioquia,brocoli,2014,B,110.0,108.0,2140.0,19.814814814814813
antioquia,brocoli,2015,A,110.0,108.0,2200.0,20.37037037037037
antioquia,brocoli,2015,B,115.0,97.0,1948.0,20.082474226804123
antioquia,brocoli,2016,A,100.0,100.0,1980.0,19.8
antioquia,brocoli,2016,B,102.0,102.0,2060.0,20.19607843137255
antioquia,brocoli,2017,A,97.0,97.0,1940.0,20.0
antioquia,brocoli,2017,B,110.0,110.0,2242.0,20.381818181818183
antioquia,brocoli,2018,A,98.0,98.0,1946.0,19.857142857142858
antioquia,brocoli,2019,A,98.0,96.0,1929.0,20.09375
antioquia,brocoli,2019,B,100.0,99.0,1958.0,19.77777777777778
antioquia,brocoli,2020,A,77.3,76.3,1518.0,19.895150720838796
antioquia,brocoli,2020,B,82.3,62.3,1204.0,19.325842696629213
antioquia,brocoli,2021,A,66.25,63.25,1262.5,19.960474308300395
antioquia,brocoli,2021,B,64.8,62.8,1283.0,20.429936305732486
antioquia,brocoli,2022,A,74.7,73.7,1411.0,19.14518317503392
antioquia,brocoli,2022,B,74.2,72.2,1423.5,19.71606648199446
antioquia,brocoli,2023,A,70.89,68.74000000000001,1355.05,19.71268548152458
antioquia,brocoli,2023,B,66.48,65.48,1286.1,19.641111789859497
antioquia,brocoli,2024,A,65.82000000000001,63.18000000000001,1227.01,19.42086103197214
antioquia,brocoli,2024,B,68.03,68.66,1326.48,19.31954558695019
antioquia,calabacin,2016,A,8.0,8.0,480.0,60.0
antioquia,calabacin,2016,B,8.0,8.0,480.0,60.0
antioquia,calabacin,2017,A,8.0,8.0,480.0,60.0
antioquia,calabacin,2017,B,7.0,7.0,428.0,61.142857142857146
antioquia,calabacin,2018,A,9.0,9.0,548.0,60.888888888888886
antioquia,"calabacin, calabaza",2019,A,9.6,9.1,323.9,35.59340659340659
antioquia,"calabacin, calabaza",2019,B,10.6,10.1,326.9,32.366336633663366
antioquia,"calabacin, calabaza",2020,A,10.1,9.6,513.9,53.53125
antioquia,"calabacin, calabaza",2020,B,12.1,10.1,487.0,48.21782178217822
antioquia,"calabacin, calabaza",2021,A,10.0,10.0,543.0,54.3
antioquia,"calabacin, calabaza",2021,B,11.0,11.0,552.0,50.18181818181818
antioquia,"calabacin, calabaza",2022,A,7.0,6.5,333.0,51.23076923076923
antioquia,"calabacin, calabaza",2022,B,11.0,10.5,522.0,49.714285714285715
antioquia,"calabacin, calabaza",2023,A,7.5,7.0,420.0,60.0
antioquia,"calabacin, calabaza",2023,B,7.5,7.0,420.0,60.0
antioquia,"calabacin, calabaza",2024,A,5.9,5.9,354.0,59.99999999999999
antioquia,"calabacin, calabaza",2024,B,8.0,8.5,510.0,60.0
antioquia,cebolla de bulbo,2006,B,12.0,12.0,168.0,14.0
antioquia,cebolla de bulbo,2007,A,12.0,12.0,168.0,14.0
antioquia,cebolla de bulbo,2007,B,12.0,12.0,168.0,14.0
antioquia,cebolla de bulbo,2008,A,12.0,12.0,168.0,14.0
antioquia,cebolla de bulbo,2008,B,12.0,12.0,168.0,14.0
antioquia,cebolla de bulbo,2009,A,12.5,12.5,169.0,13.52
antioquia,cebolla de bulbo,2009,B,12.5,12.5,169.0,13.52
antioquia,cebolla de bulbo,2010,A,13.0,8.0,103.0,12.875
antioquia,cebolla de bulbo,2010,B,11.0,10.0,121.0,12.1
antioquia,cebolla de bulbo,2011,A,12.0,10.0,140.0,14.0
antioquia,cebolla de bulbo,2011,B,10.0,9.0,126.0,14.0
antioquia,cebolla de bulbo,2012,A,13.0,11.0,154.0,14.0
antioquia,cebolla de bulbo,2012,B,11.0,9.0,126.0,14.0
antioquia,cebolla de bulbo,2013,A,13.0,11.0,154.0,14.0
antioquia,cebolla de bulbo,2013,B,11.0,9.0,126.0,14.0
antioquia,cebolla de bulbo,2014,A,13.0,12.0,168.0,14.0
antioquia,cebolla de bulbo,2014,B,13.0,12.0,168.0,14.0
antioquia,cebolla de bulbo,2015,A,5.0,5.0,63.0,12.6
antioquia,cebolla de bulbo,2015,B,13.0,10.0,140.0,14.0
antioquia,cebolla de bulbo,2016,A,5.0,5.0,69.0,13.8
antioquia,cebolla de bulbo,2016,B,13.0,11.0,154.0,14.0
antioquia,cebolla de bulbo,2017,A,10.0,9.0,126.0,14.0
antioquia,cebolla de bulbo,2017,B,13.0,11.0,154.0,14.0
antioquia,cebolla de bulbo,2018,A,10.0,10.0,140.0,14.0
antioquia,cebolla de bulbo,2019,A,54.0,52.0,2265.0,43.55769230769231
antioquia,cebolla de bulbo,2019,B,58.0,57.0,2807.0,49.24561403508772
antioquia,cebolla de bulbo,2020,A,55.3,52.9,2300.6,43.48960302457467
antioquia,cebolla de bulbo,2020,B,55.5,54.5,2775.0,50.91743119266055
antioquia,cebolla de bulbo,2021,A,6.0,5.8,71.16,12.268965517241378
antioquia,cebolla de bulbo,2021,B,5.0,5.0,70.0,14.0
antioquia,cebolla de bulbo,2022,A,1.8,1.5,2.17,1.4466666666666665
antioquia,cebolla de bulbo,2022,B,1.0,1.0,16.0,16.0
antioquia,cebolla de bulbo,2023,A,0.95,0.0,0.0,0.0
antioquia,cebolla de bulbo,2023,B,0.95,0.8,0.8,1.0
antioquia,cebolla de bulbo,2024,A,5.33,4.95,60.76,12.274747474747475
antioquia,cebolla de bulbo,2024,B,4.57,4.8,60.8,12.666666666666666
antioquia,cebolla de rama,2007,A,444.0,416.0,8441.0,20.290865384615383
antioquia,cebolla de rama,2008,A,437.0,403.0,7940.0,19.70223325062035
antioquia,cebolla de rama,2009,A,466.0,424.0,8507.0,20.06367924528302
antioquia,cebolla de rama,2010,A,448.0,422.0,7868.0,18.644549763033176
antioquia,cebolla de rama,2011,A,384.0,368.0,5885.0,15.991847826086957
antioquia,cebolla de rama,2011,B,92.0,92.0,2482.0,26.97826086956522
antioquia,cebolla de rama,2012,A,505.0,448.0,8157.0,18.207589285714285
antioquia,cebolla de rama,2013,A,481.0,453.0,7899.0,17.43708609271523
antioquia,cebolla de rama,2014,A,411.0,411.0,8578.0,20.871046228710462
antioquia,cebolla de rama,2015,A,431.25,425.25,9155.0,21.528512639623752
antioquia,cebolla de rama,2016,A,420.45,408.45,12085.0,29.587464805973806
antioquia,cebolla de rama,2017,A,396.0,389.0,11715.0,30.115681233933163
antioquia,cebolla de rama,2018,A,371.0,371.0,11797.0,31.797843665768195
antioquia,cebolla de rama,2019,A,410.9,403.0,9675.6,24.008933002481392
antioquia,cebolla de rama,2019,B,320.1,313.6,8450.6,26.94706632653061
antioquia,cebolla de rama,2020,A,422.1,414.6,9899.4,23.876989869753977
antioquia,cebolla de rama,2020,B,330.0,323.3,8591.55,26.574543767398698
antioquia,cebolla de rama,2021,A,489.8,480.4,11058.8,23.01998334721066
antioquia,cebolla de rama,2021,B,382.4,373.8,9609.3,25.707062600321024
antioquia,cebolla de rama,2022,A,550.3,479.12,9379.03,19.575534312906996
antioquia,cebolla de rama,2022,B,452.5,439.08,8585.369999999999,19.553088275485102
antioquia,cebolla de rama,2023,A,465.97,430.01,9477.06,22.03916187995628
antioquia,cebolla de rama,2023,B,407.49,435.74,9377.99,21.521985587735806
antioquia,cebolla de rama,2024,A,466.08000000000004,448.38,11107.48,24.77246978009724
antioquia,cebolla de rama,2024,B,443.78,436.9,9756.39,22.3309452964065
antioquia,cebollin,2013,A,6.0,6.0,210.0,35.0
antioquia,cebollin,2014,A,8.0,8.0,400.0,50.0
antioquia,cebollin,2015,A,8.0,8.0,400.0,50.0
antioquia,cebollin,2016,A,14.0,14.0,700.0,50.0
antioquia,cebollin,2017,A,24.0,24.0,1200.0,50.0
antioquia,cebollin,2018,A,34.0,34.0,1700.0,50.0
antioquia,cilantro,2006,B,28.0,28.0,168.0,6.0
antioquia,cilantro,2007,A,28.0,28.0,168.0,6.0
antioquia,cilantro,2007,B,46.0,46.0,288.0,6.260869565217392
antioquia,cilantro,2008,A,41.0,41.0,265.0,6.463414634146342
antioquia,cilantro,2008,B,47.0,46.0,288.0,6.260869565217392
antioquia,cilantro,2009,A,49.0,49.0,289.0,5.8979591836734695
antioquia,cilantro,2009,B,47.0,47.0,283.0,6.0212765957446805
antioquia,cilantro,2010,A,67.0,53.0,312.0,5.886792452830188
antioquia,cilantro,2010,B,53.0,45.0,237.0,5.266666666666667
antioquia,cilantro,2011,A,84.0,78.0,435.0,5.576923076923077
antioquia,cilantro,2011,B,78.0,73.0,435.0,5.958904109589041
antioquia,cilantro,2012,A,89.0,87.0,501.0,5.758620689655173
antioquia,cilantro,2012,B,79.0,74.0,472.0,6.378378378378378
antioquia,cilantro,2013,A,96.0,94.0,547.0,5.819148936170213
antioquia,cilantro,2013,B,79.0,74.0,474.0,6.405405405405405
antioquia,cilantro,2014,A,88.0,87.0,516.0,5.931034482758621
antioquia,cilantro,2014,B,87.0,86.0,488.0,5.674418604651163
antioquia,cilantro,2015,A,82.0,76.0,470.0,6.184210526315789
antioquia,cilantro,2015,B,101.0,96.0,575.0,5.989583333333333
antioquia,cilantro,2016,A,128.0,124.0,819.0,6.604838709677419
antioquia,cilantro,2016,B,147.0,144.0,935.0,6.493055555555555
antioquia,cilantro,2017,A,140.0,132.0,894.0,6.7727272727272725
antioquia,cilantro,2017,B,153.0,141.0,940.0,6.666666666666667
antioquia,cilantro,2018,A,107.0,107.0,768.0,7.177570093457944
antioquia,cilantro,2019,A,152.1,149.6,974.65,6.515040106951872
antioquia,cilantro,2019,B,141.5,140.4,935.5999999999999,6.663817663817663
antioquia,cilantro,2020,A,147.7,145.5,981.6,6.74639175257732
antioquia,cilantro,2020,B,133.1,109.1,718.6,6.586617781851513
antioquia,cilantro,2021,A,155.5,149.7,1023.6,6.837675350701404
antioquia,cilantro,2021,B,141.6,138.7,1000.3,7.211968276856525
antioquia,cilantro,2022,A,151.82,145.42000000000002,1105.96,7.605281254297895
antioquia,cilantro,2022,B,123.49,123.69,951.61,7.69350796345703
antioquia,cilantro,2023,A,138.7,133.74,1038.88,7.767907880963063
antioquia,cilantro,2023,B,129.6,128.76,1015.72,7.88847468157813
antioquia,cilantro,2024,A,131.7,123.28,972.3199999999999,7.8870863075924715
antioquia,cilantro,2024,B,129.8,125.81,1051.1,8.354661791590493
antioquia,col,2007,A,16.0,16.0,80.0,5.0
antioquia,col,2008,A,16.0,16.0,80.0,5.0
antioquia,col,2009,A,16.0,16.0,80.0,5.0
antioquia,col,2010,A,14.0,14.0,70.0,5.0
antioquia,col,2011,A,16.0,16.0,80.0,5.0
antioquia,col,2012,A,19.0,17.0,85.0,5.0
antioquia,col,2013,A,19.0,19.0,95.0,5.0
antioquia,col,2014,A,19.0,19.0,95.0,5.0
antioquia,col,2015,A,19.0,19.0,95.0,5.0
antioquia,col,2016,A,19.0,19.0,95.0,5.0
antioquia,col,2017,A,19.0,19.0,95.0,5.0
antioquia,col,2018,A,19.0,19.0,114.0,6.0
antioquia,col,2019,A,19.0,19.0,95.0,5.0
antioquia,col,2020,A,17.0,17.0,85.0,5.0
antioquia,col,2021,A,12.0,12.0,60.0,5.0
antioquia,col,2022,A,14.39,14.39,82.02,5.699791521890201
antioquia,col,2022,B,1.0,1.0,7.0,7.0
antioquia,col,2023,A,2.0,2.0,8.0,4.0
antioquia,col,2024,A,1.8,1.7,6.8,4.0
antioquia,coliflor,2006,B,15.0,15.0,355.0,23.666666666666668
antioquia,coliflor,2007,A,15.0,15.0,355.0,23.666666666666668
antioquia,coliflor,2007,B,11.0,11.0,255.0,23.181818181818183
antioquia,coliflor,2008,A,11.0,11.0,255.0,23.181818181818183
antioquia,coliflor,2008,B,11.0,11.0,255.0,23.181818181818183
antioquia,coliflor,2009,A,12.0,12.0,280.0,23.333333333333332
antioquia,coliflor,2009,B,12.0,12.0,280.0,23.333333333333332
antioquia,coliflor,2010,A,17.0,15.0,342.0,22.8
antioquia,coliflor,2010,B,17.0,16.0,362.0,22.625
antioquia,coliflor,2011,A,11.0,10.0,230.0,23.0
antioquia,coliflor,2011,B,14.0,13.0,327.0,25.153846153846153
antioquia,coliflor,2012,A,19.0,18.0,397.0,22.055555555555557
antioquia,coliflor,2012,B,20.0,19.0,459.0,24.157894736842106
antioquia,coliflor,2013,A,46.0,44.0,1045.0,23.75
antioquia,coliflor,2013,B,46.0,29.0,697.0,24.03448275862069
antioquia,coliflor,2014,A,45.0,44.0,951.0,21.613636363636363
antioquia,coliflor,2014,B,45.0,44.0,932.0,21.181818181818183
antioquia,coliflor,2015,A,43.0,42.0,955.0,22.738095238095237
antioquia,coliflor,2015,B,47.0,29.0,668.0,23.03448275862069
antioquia,coliflor,2016,A,53.0,53.0,1166.0,22.0
antioquia,coliflor,2016,B,45.0,45.0,970.0,21.555555555555557
antioquia,coliflor,2017,A,46.0,46.0,1032.0,22.434782608695652
antioquia,coliflor,2017,B,48.0,47.0,1051.0,22.361702127659573
antioquia,coliflor,2018,A,45.0,45.0,1012.0,22.488888888888887
antioquia,coliflor,2019,A,50.0,48.0,1031.0,21.479166666666668
antioquia,coliflor,2019,B,50.0,49.0,1052.0,21.46938775510204
antioquia,coliflor,2020,A,30.0,29.0,628.0,21.655172413793103
antioquia,coliflor,2020,B,35.0,32.0,694.0,21.6875
antioquia,coliflor,2021,A,28.0,27.0,584.0,21.62962962962963
antioquia,coliflor,2021,B,29.0,28.0,601.0,21.464285714285715
antioquia,coliflor,2022,A,26.0,25.0,538.0,21.52
antioquia,coliflor,2022,B,29.5,28.5,614.0,21.54385964912281
antioquia,coliflor,2023,A,28.0,26.5,570.0,21.50943396226415
antioquia,coliflor,2023,B,28.0,27.0,580.0,21.48148148148148
antioquia,coliflor,2024,A,25.25,24.099999999999998,520.0,21.57676348547718
antioquia,coliflor,2024,B,28.0,27.0,580.0,21.48148148148148
antioquia,espinaca,2006,B,14.0,14.0,252.0,18.0
antioquia,espinaca,2007,A,14.0,14.0,252.0,18.0
antioquia,espinaca,2007,B,21.0,21.0,336.0,16.0
antioquia,espinaca,2008,A,22.0,22.0,354.0,16.09090909090909
antioquia,espinaca,2008,B,22.0,22.0,354.0,16.09090909090909
antioquia,espinaca,2009,A,22.0,22.0,354.0,16.09090909090909
antioquia,espinaca,2009,B,22.0,22.0,354.0,16.09090909090909
