departamento,cultivo,anio,periodo,area_sembrada,area_cosechada,produccion,rendimiento,ciclo_cultivo
valle del cauca,maiz,2016,2016B,20.0,20.0,60.0,3.0,transitorio
valle del cauca,maiz,2016,2016B,19.0,19.0,29.0,1.5,transitorio
valle del cauca,maiz,2016,2016B,15.0,15.0,21.0,1.4,transitorio
valle del cauca,maiz,2016,2016B,15.0,15.0,26.0,1.75,transitorio
valle del cauca,maiz,2016,2016B,15.0,15.0,24.0,1.6,transitorio
valle del cauca,maiz,2016,2016B,13.0,13.0,25.0,2.0,transitorio
valle del cauca,maiz,2016,2016B,12.0,11.0,28.0,2.5,transitorio
valle del cauca,maiz,2016,2016B,12.0,12.0,36.0,3.0,transitorio
valle del cauca,maiz,2016,2016B,12.0,12.0,17.0,1.4,transitorio
valle del cauca,maiz,2016,2016B,12.0,12.0,17.0,1.5,transitorio
valle del cauca,maiz,2016,2016B,11.0,11.0,21.0,1.8,transitorio
valle del cauca,maiz,2016,2016B,11.0,10.0,25.0,2.5,transitorio
valle del cauca,maiz,2016,2016B,10.0,10.0,10.0,1.0,transitorio
valle del cauca,maiz,2016,2016B,10.0,10.0,24.0,2.5,transitorio
valle del cauca,maiz,2016,2016B,8.0,8.0,24.0,3.0,transitorio
valle del cauca,maiz,2016,2016B,7.0,7.0,11.0,1.5,transitorio
valle del cauca,maiz,2016,2016B,6.0,6.0,18.0,3.0,transitorio
valle del cauca,maiz,2016,2016B,4.0,4.0,8.0,2.0,transitorio
valle del cauca,maiz,2016,2016B,3.0,3.0,8.0,2.5,transitorio
vaupes,maiz,2016,2016B,65.0,50.0,135.0,2.7,transitorio
vichada,maiz,2016,2016B,182.0,120.0,292.0,2.43,transitorio
vichada,maiz,2016,2016B,70.0,68.0,170.0,2.5,transitorio
vichada,maiz,2016,2016B,50.0,37.0,96.0,2.6,transitorio
vichada,maiz,2016,2016B,12.0,8.0,22.0,2.8,transitorio
amazonas,maiz,2017,2017A,7.0,6.0,6.0,1.0,transitorio
antioquia,maiz,2017,2017A,2200.0,2190.0,3285.0,1.5,transitorio
antioquia,maiz,2017,2017A,900.0,830.0,1743.0,2.1,transitorio
antioquia,maiz,2017,2017A,850.0,800.0,1200.0,1.5,transitorio
antioquia,maiz,2017,2017A,671.0,635.0,762.0,1.2,transitorio
antioquia,maiz,2017,2017A,600.0,510.0,561.0,1.1,transitorio
antioquia,maiz,2017,2017A,600.0,590.0,1062.0,1.8,transitorio
antioquia,maiz,2017,2017A,560.0,560.0,1232.0,2.2,transitorio
antioquia,maiz,2017,2017A,550.0,530.0,1060.0,2.0,transitorio
antioquia,maiz,2017,2017A,515.0,515.0,824.0,1.6,transitorio
antioquia,maiz,2017,2017A,513.0,499.0,1397.0,2.8,transitorio
antioquia,maiz,2017,2017A,500.0,500.0,300.0,0.6,transitorio
antioquia,maiz,2017,2017A,420.0,380.0,494.0,1.3,transitorio
antioquia,maiz,2017,2017A,401.0,48.0,72.0,1.5,transitorio
antioquia,maiz,2017,2017A,400.0,400.0,600.0,1.5,transitorio
antioquia,maiz,2017,2017A,385.0,373.0,560.0,1.5,transitorio
antioquia,maiz,2017,2017A,383.0,370.0,370.0,1.0,transitorio
antioquia,maiz,2017,2017A,300.0,300.0,450.0,1.5,transitorio
antioquia,maiz,2017,2017A,250.0,240.0,600.0,2.5,transitorio
antioquia,maiz,2017,2017A,180.0,179.0,179.0,1.0,transitorio
antioquia,maiz,2017,2017A,150.0,130.0,143.0,1.1,transitorio
antioquia,maiz,2017,2017A,150.0,140.0,245.0,1.75,transitorio
antioquia,maiz,2017,2017A,134.0,102.0,133.0,1.3,transitorio
antioquia,maiz,2017,2017A,120.0,110.0,77.0,0.7,transitorio
antioquia,maiz,2017,2017A,118.0,110.0,149.0,1.35,transitorio
antioquia,maiz,2017,2017A,103.0,102.0,92.0,0.9,transitorio
antioquia,maiz,2017,2017A,100.0,100.0,200.0,2.0,transitorio
antioquia,maiz,2017,2017A,97.0,95.0,66.0,0.7,transitorio
antioquia,maiz,2017,2017A,85.0,70.0,84.0,1.2,transitorio
antioquia,maiz,2017,2017A,80.0,80.0,96.0,1.2,transitorio
antioquia,maiz,2017,2017A,80.0,80.0,80.0,1.0,transitorio
antioquia,maiz,2017,2017A,80.0,80.0,210.0,2.63,transitorio
antioquia,maiz,2017,2017A,70.0,66.0,79.0,1.2,transitorio
antioquia,maiz,2017,2017A,66.0,66.0,119.0,1.8,transitorio
antioquia,maiz,2017,2017A,60.0,57.0,143.0,2.5,transitorio
antioquia,maiz,2017,2017A,45.0,45.0,54.0,1.2,transitorio
antioquia,maiz,2017,2017A,45.0,45.0,45.0,1.0,transitorio
antioquia,maiz,2017,2017A,45.0,45.0,59.0,1.3,transitorio
antioquia,maiz,2017,2017A,42.0,40.0,52.0,1.3,transitorio
antioquia,maiz,2017,2017A,36.0,35.0,56.0,1.6,transitorio
antioquia,maiz,2017,2017A,35.0,35.0,35.0,1.0,transitorio
antioquia,maiz,2017,2017A,34.0,30.0,39.0,1.3,transitorio
antioquia,maiz,2017,2017A,30.0,28.0,49.0,1.75,transitorio
antioquia,maiz,2017,2017A,30.0,30.0,30.0,1.0,transitorio
antioquia,maiz,2017,2017A,30.0,30.0,30.0,1.0,transitorio
antioquia,maiz,2017,2017A,30.0,30.0,30.0,1.0,transitorio
antioquia,maiz,2017,2017A,30.0,30.0,75.0,2.5,transitorio
antioquia,maiz,2017,2017A,30.0,30.0,30.0,1.0,transitorio
antioquia,maiz,2017,2017A,29.0,29.0,46.0,1.59,transitorio
antioquia,maiz,2017,2017A,28.0,24.0,55.0,2.28,transitorio
antioquia,maiz,2017,2017A,28.0,26.0,26.0,1.0,transitorio
antioquia,maiz,2017,2017A,28.0,28.0,34.0,1.2,transitorio
antioquia,maiz,2017,2017A,28.0,27.0,30.0,1.1,transitorio
antioquia,maiz,2017,2017A,25.0,25.0,25.0,1.0,transitorio
antioquia,maiz,2017,2017A,25.0,20.0,20.0,1.0,transitorio
antioquia,maiz,2017,2017A,23.0,23.0,28.0,1.23,transitorio
antioquia,maiz,2017,2017A,23.0,23.0,32.0,1.4,transitorio
antioquia,maiz,2017,2017A,22.0,22.0,20.0,0.9,transitorio
antioquia,maiz,2017,2017A,21.0,19.0,19.0,1.0,transitorio
antioquia,maiz,2017,2017A,20.0,20.0,16.0,0.8,transitorio
antioquia,maiz,2017,2017A,20.0,20.0,18.0,0.9,transitorio
antioquia,maiz,2017,2017A,20.0,20.0,16.0,0.8,transitorio
antioquia,maiz,2017,2017A,20.0,19.0,19.0,1.0,transitorio
antioquia,maiz,2017,2017A,20.0,16.0,21.0,1.3,transitorio
antioquia,maiz,2017,2017A,20.0,18.0,14.0,0.8,transitorio
antioquia,maiz,2017,2017A,20.0,20.0,50.0,2.5,transitorio
antioquia,maiz,2017,2017A,15.0,14.0,18.0,1.3,transitorio
antioquia,maiz,2017,2017A,15.0,15.0,23.0,1.5,transitorio
antioquia,maiz,2017,2017A,15.0,14.0,18.0,1.3,transitorio
antioquia,maiz,2017,2017A,15.0,15.0,33.0,2.27,transitorio
antioquia,maiz,2017,2017A,14.0,13.0,17.0,1.3,transitorio
antioquia,maiz,2017,2017A,13.0,11.0,9.0,0.85,transitorio
antioquia,maiz,2017,2017A,12.0,11.0,28.0,2.5,transitorio
antioquia,maiz,2017,2017A,12.0,12.0,13.0,1.1,transitorio
antioquia,maiz,2017,2017A,12.0,12.0,8.0,0.7,transitorio
antioquia,maiz,2017,2017A,12.0,12.0,24.0,2.0,transitorio
antioquia,maiz,2017,2017A,10.0,10.0,20.0,2.0,transitorio
antioquia,maiz,2017,2017A,9.0,9.0,14.0,1.5,transitorio
antioquia,maiz,2017,2017A,9.0,9.0,5.0,0.6,transitorio
antioquia,maiz,2017,2017A,9.0,9.0,5.0,0.6,transitorio
antioquia,maiz,2017,2017A,8.0,8.0,16.0,2.0,transitorio
antioquia,maiz,2017,2017A,8.0,8.0,16.0,2.0,transitorio
antioquia,maiz,2017,2017A,7.0,7.0,8.0,1.1,transitorio
antioquia,maiz,2017,2017A,6.0,6.0,6.0,1.0,transitorio
antioquia,maiz,2017,2017A,6.0,6.0,5.0,0.8,transitorio
antioquia,maiz,2017,2017A,5.0,5.0,13.0,2.5,transitorio
antioquia,maiz,2017,2017A,5.0,5.0,6.0,1.2,transitorio
antioquia,maiz,2017,2017A,5.0,5.0,3.0,0.5,transitorio
antioquia,maiz,2017,2017A,4.0,4.0,10.0,2.5,transitorio
antioquia,maiz,2017,2017A,4.0,4.0,6.0,1.4,transitorio
antioquia,maiz,2017,2017A,3.0,3.0,7.0,2.2,transitorio
antioquia,maiz,2017,2017A,3.0,3.0,5.0,1.5,transitorio
antioquia,maiz,2017,2017A,2.0,2.0,2.0,1.0,transitorio
antioquia,maiz,2017,2017A,2.0,2.0,4.0,2.0,transitorio
antioquia,maiz,2017,2017A,1.0,1.0,1.0,1.0,transitorio
arauca,maiz,2017,2017A,2000.0,1800.0,2340.0,1.3,transitorio
arauca,maiz,2017,2017A,1500.0,1300.0,1950.0,1.5,transitorio
